h,no,va,vo,g
AL,1,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 28, 'humedad': 52, 'ruido': 58, 'int_luminosa': 848}",0.56
AL,2,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 25, 'humedad': 52, 'ruido': 35, 'int_luminosa': 335}",0.56
AL,3,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 28, 'humedad': 53, 'ruido': 34, 'int_luminosa': 934}",0.55665
AL,4,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 27, 'humedad': 52, 'ruido': 65, 'int_luminosa': 934}",0.56
AL,5,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 21, 'humedad': 52, 'ruido': 38, 'int_luminosa': 308}",0.56
AL,6,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 20, 'humedad': 51, 'ruido': 62, 'int_luminosa': 362}",0.555
AL,7,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 23, 'humedad': 52, 'ruido': 35, 'int_luminosa': 305}",0.56
AL,8,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 22, 'humedad': 51, 'ruido': 42, 'int_luminosa': 888}",0.555
AL,9,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 28, 'humedad': 52, 'ruido': 42, 'int_luminosa': 890}",0.56
AL,10,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 24, 'humedad': 53, 'ruido': 48, 'int_luminosa': 805}",0.55665
AL,11,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 20, 'humedad': 52, 'ruido': 34, 'int_luminosa': 528}",0.56
AL,12,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 26, 'humedad': 52, 'ruido': 59, 'int_luminosa': 509}",0.56
AL,13,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 25, 'humedad': 53, 'ruido': 55, 'int_luminosa': 847}",0.55665
AL,14,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 23, 'humedad': 53, 'ruido': 59, 'int_luminosa': 616}",0.55665
AL,15,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 24, 'humedad': 52, 'ruido': 32, 'int_luminosa': 478}",0.56
AL,16,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 20, 'humedad': 52, 'ruido': 35, 'int_luminosa': 616}",0.56
AL,17,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 26, 'humedad': 52, 'ruido': 36, 'int_luminosa': 756}",0.56
AL,18,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 21, 'humedad': 52, 'ruido': 55, 'int_luminosa': 480}",0.56
AL,19,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 26, 'humedad': 52, 'ruido': 39, 'int_luminosa': 771}",0.56
AL,20,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 25, 'humedad': 52, 'ruido': 30, 'int_luminosa': 841}",0.56
AL,21,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 26, 'humedad': 53, 'ruido': 52, 'int_luminosa': 675}",0.55665
AL,22,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 23, 'humedad': 51, 'ruido': 62, 'int_luminosa': 416}",0.555
AL,23,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 27, 'humedad': 53, 'ruido': 49, 'int_luminosa': 424}",0.55665
AL,24,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 27, 'humedad': 52, 'ruido': 53, 'int_luminosa': 651}",0.56
AL,25,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 22, 'humedad': 53, 'ruido': 57, 'int_luminosa': 983}",0.55665
AL,26,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 26, 'humedad': 52, 'ruido': 33, 'int_luminosa': 663}",0.56
AL,27,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 22, 'humedad': 53, 'ruido': 37, 'int_luminosa': 399}",0.5567
AL,28,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 26, 'humedad': 53, 'ruido': 53, 'int_luminosa': 534}",0.55665
AL,29,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 23, 'humedad': 53, 'ruido': 50, 'int_luminosa': 348}",0.5567
AL,30,"{'temperatura': 35, 'humedad': 51, 'ruido': 117, 'int_luminosa': 208}","{'temperatura': 22, 'humedad': 52, 'ruido': 43, 'int_luminosa': 821}",0.56
AL,1,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 22, 'humedad': 68, 'ruido': 34, 'int_luminosa': 990}",0.5
AL,2,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 25, 'humedad': 58, 'ruido': 65, 'int_luminosa': 548}",0.5
AL,3,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 28, 'humedad': 54, 'ruido': 45, 'int_luminosa': 702}",0.5
AL,4,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 20, 'humedad': 49, 'ruido': 56, 'int_luminosa': 477}",0.5
AL,5,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 20, 'humedad': 44, 'ruido': 56, 'int_luminosa': 957}",0.5
AL,6,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 27, 'humedad': 61, 'ruido': 31, 'int_luminosa': 379}",0.5
AL,7,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 28, 'humedad': 68, 'ruido': 62, 'int_luminosa': 727}",0.5
AL,8,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 25, 'humedad': 69, 'ruido': 60, 'int_luminosa': 747}",0.5
AL,9,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 21, 'humedad': 55, 'ruido': 55, 'int_luminosa': 853}",0.5
AL,10,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 26, 'humedad': 51, 'ruido': 53, 'int_luminosa': 491}",0.5
AL,11,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 20, 'humedad': 44, 'ruido': 55, 'int_luminosa': 899}",0.5
AL,12,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 22, 'humedad': 47, 'ruido': 33, 'int_luminosa': 906}",0.5
AL,13,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 27, 'humedad': 49, 'ruido': 61, 'int_luminosa': 829}",0.5
AL,14,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 20, 'humedad': 48, 'ruido': 61, 'int_luminosa': 918}",0.5
AL,15,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 27, 'humedad': 69, 'ruido': 36, 'int_luminosa': 505}",0.5
AL,16,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 25, 'humedad': 62, 'ruido': 55, 'int_luminosa': 661}",0.5
AL,17,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 20, 'humedad': 52, 'ruido': 35, 'int_luminosa': 475}",0.5
AL,18,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 22, 'humedad': 53, 'ruido': 60, 'int_luminosa': 557}",0.5
AL,19,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 20, 'humedad': 70, 'ruido': 37, 'int_luminosa': 413}",0.5
AL,20,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 24, 'humedad': 46, 'ruido': 59, 'int_luminosa': 685}",0.5
AL,21,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 28, 'humedad': 53, 'ruido': 51, 'int_luminosa': 524}",0.5
AL,22,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 24, 'humedad': 47, 'ruido': 52, 'int_luminosa': 437}",0.5
AL,23,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 27, 'humedad': 60, 'ruido': 54, 'int_luminosa': 671}",0.5
AL,24,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 25, 'humedad': 44, 'ruido': 47, 'int_luminosa': 744}",0.5
AL,25,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 21, 'humedad': 56, 'ruido': 46, 'int_luminosa': 441}",0.5
AL,26,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 23, 'humedad': 60, 'ruido': 31, 'int_luminosa': 517}",0.5
AL,27,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 28, 'humedad': 49, 'ruido': 49, 'int_luminosa': 885}",0.5
AL,28,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 21, 'humedad': 69, 'ruido': 54, 'int_luminosa': 971}",0.5
AL,29,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 26, 'humedad': 58, 'ruido': 46, 'int_luminosa': 867}",0.5
AL,30,"{'temperatura': 33, 'humedad': 69, 'ruido': 67, 'int_luminosa': 112}","{'temperatura': 26, 'humedad': 61, 'ruido': 33, 'int_luminosa': 831}",0.5
AL,1,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 46, 'ruido': 37, 'int_luminosa': 783}",0.5902
AL,2,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 60, 'ruido': 45, 'int_luminosa': 802}",0.5788
AL,3,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 58, 'ruido': 37, 'int_luminosa': 728}",0.5819
AL,4,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 49, 'ruido': 41, 'int_luminosa': 775}",0.57615
AL,5,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 58, 'ruido': 36, 'int_luminosa': 789}",0.5916
AL,6,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 24, 'humedad': 45, 'ruido': 40, 'int_luminosa': 737}",0.5693
AL,7,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 57, 'ruido': 48, 'int_luminosa': 827}",0.57445
AL,8,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 65, 'ruido': 41, 'int_luminosa': 304}",0.5766
AL,9,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 40, 'ruido': 37, 'int_luminosa': 402}",0.5822
AL,10,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 66, 'ruido': 36, 'int_luminosa': 793}",0.5833
AL,11,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 24, 'humedad': 56, 'ruido': 39, 'int_luminosa': 860}",0.5706
AL,12,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 53, 'ruido': 39, 'int_luminosa': 683}",0.58745
AL,13,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 44, 'ruido': 36, 'int_luminosa': 592}",0.5918
AL,14,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 65, 'ruido': 37, 'int_luminosa': 471}",0.5905
AL,15,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 70, 'ruido': 41, 'int_luminosa': 654}",0.5846
AL,16,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 53, 'ruido': 40, 'int_luminosa': 437}",0.5779
AL,17,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 24, 'humedad': 41, 'ruido': 36, 'int_luminosa': 555}",0.5752
AL,18,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 60, 'ruido': 36, 'int_luminosa': 451}",0.5836
AL,19,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 45, 'ruido': 39, 'int_luminosa': 544}",0.58755
AL,20,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 24, 'humedad': 54, 'ruido': 43, 'int_luminosa': 952}",0.56485
AL,21,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 66, 'ruido': 34, 'int_luminosa': 316}",0.5949
AL,22,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 40, 'ruido': 34, 'int_luminosa': 787}",0.5945
AL,23,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 66, 'ruido': 34, 'int_luminosa': 645}",0.5946
AL,24,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 69, 'ruido': 37, 'int_luminosa': 546}",0.5904
AL,25,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 24, 'humedad': 61, 'ruido': 37, 'int_luminosa': 566}",0.57375
AL,26,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 52, 'ruido': 38, 'int_luminosa': 629}",0.5889
AL,27,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 45, 'ruido': 40, 'int_luminosa': 613}",0.58605
AL,28,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 25, 'humedad': 60, 'ruido': 35, 'int_luminosa': 935}",0.58455
AL,29,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 52, 'ruido': 36, 'int_luminosa': 945}",0.5915
AL,30,"{'temperatura': 25, 'humedad': 79, 'ruido': 33, 'int_luminosa': 304}","{'temperatura': 26, 'humedad': 59, 'ruido': 34, 'int_luminosa': 452}",0.59475
AL,1,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 21, 'humedad': 47, 'ruido': 47, 'int_luminosa': 449}",0.5257
AL,2,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 26, 'humedad': 64, 'ruido': 48, 'int_luminosa': 317}",0.5243
AL,3,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 51, 'ruido': 47, 'int_luminosa': 900}",0.5257
AL,4,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 23, 'humedad': 52, 'ruido': 47, 'int_luminosa': 773}",0.5257
AL,5,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 20, 'humedad': 45, 'ruido': 48, 'int_luminosa': 950}",0.5243
AL,6,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 27, 'humedad': 46, 'ruido': 47, 'int_luminosa': 970}",0.52575
AL,7,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 27, 'humedad': 49, 'ruido': 47, 'int_luminosa': 433}",0.5257
AL,8,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 25, 'humedad': 62, 'ruido': 47, 'int_luminosa': 650}",0.52575
AL,9,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 27, 'humedad': 41, 'ruido': 48, 'int_luminosa': 737}",0.5243
AL,10,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 23, 'humedad': 63, 'ruido': 47, 'int_luminosa': 365}",0.52575
AL,11,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 50, 'ruido': 46, 'int_luminosa': 902}",0.5242
AL,12,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 63, 'ruido': 47, 'int_luminosa': 498}",0.52575
AL,13,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 22, 'humedad': 63, 'ruido': 47, 'int_luminosa': 991}",0.5257
AL,14,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 22, 'humedad': 70, 'ruido': 47, 'int_luminosa': 877}",0.5257
AL,15,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 25, 'humedad': 49, 'ruido': 47, 'int_luminosa': 443}",0.5257
AL,16,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 23, 'humedad': 51, 'ruido': 47, 'int_luminosa': 587}",0.5257
AL,17,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 25, 'humedad': 54, 'ruido': 48, 'int_luminosa': 371}",0.5243
AL,18,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 48, 'ruido': 48, 'int_luminosa': 565}",0.5243
AL,19,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 55, 'ruido': 48, 'int_luminosa': 842}",0.5243
AL,20,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 25, 'humedad': 54, 'ruido': 47, 'int_luminosa': 717}",0.5257
AL,21,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 25, 'humedad': 44, 'ruido': 47, 'int_luminosa': 381}",0.52575
AL,22,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 20, 'humedad': 45, 'ruido': 47, 'int_luminosa': 906}",0.5257
AL,23,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 45, 'ruido': 47, 'int_luminosa': 883}",0.52575
AL,24,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 25, 'humedad': 57, 'ruido': 46, 'int_luminosa': 528}",0.5242
AL,25,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 27, 'humedad': 49, 'ruido': 47, 'int_luminosa': 616}",0.52575
AL,26,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 24, 'humedad': 58, 'ruido': 48, 'int_luminosa': 946}",0.52425
AL,27,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 22, 'humedad': 68, 'ruido': 48, 'int_luminosa': 885}",0.5243
AL,28,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 23, 'humedad': 58, 'ruido': 48, 'int_luminosa': 1000}",0.5243
AL,29,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 27, 'humedad': 69, 'ruido': 47, 'int_luminosa': 985}",0.52575
AL,30,"{'temperatura': 39, 'humedad': 72, 'ruido': 46, 'int_luminosa': 292}","{'temperatura': 27, 'humedad': 43, 'ruido': 47, 'int_luminosa': 939}",0.5257
AL,1,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 24, 'humedad': 47, 'ruido': 61, 'int_luminosa': 749}",0.6786
AL,2,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 25, 'humedad': 44, 'ruido': 47, 'int_luminosa': 661}",0.66715
AL,3,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 24, 'humedad': 43, 'ruido': 46, 'int_luminosa': 746}",0.6885
AL,4,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 28, 'humedad': 44, 'ruido': 46, 'int_luminosa': 783}",0.6931
AL,5,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 21, 'humedad': 46, 'ruido': 57, 'int_luminosa': 816}",0.68085
AL,6,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 22, 'humedad': 42, 'ruido': 37, 'int_luminosa': 790}",0.69965
AL,7,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 28, 'humedad': 44, 'ruido': 62, 'int_luminosa': 750}",0.6874
AL,8,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 23, 'humedad': 42, 'ruido': 46, 'int_luminosa': 779}",0.6989
AL,9,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 21, 'humedad': 43, 'ruido': 56, 'int_luminosa': 737}",0.68845
AL,10,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 24, 'humedad': 48, 'ruido': 54, 'int_luminosa': 749}",0.67395
AL,11,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 26, 'humedad': 42, 'ruido': 56, 'int_luminosa': 657}",0.67465
AL,12,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 21, 'humedad': 42, 'ruido': 47, 'int_luminosa': 760}",0.695
AL,13,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 26, 'humedad': 42, 'ruido': 54, 'int_luminosa': 720}",0.68775
AL,14,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 22, 'humedad': 48, 'ruido': 46, 'int_luminosa': 739}",0.67035
AL,15,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 20, 'humedad': 42, 'ruido': 34, 'int_luminosa': 750}",0.6905
AL,16,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 20, 'humedad': 44, 'ruido': 41, 'int_luminosa': 805}",0.69025
AL,17,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 22, 'humedad': 42, 'ruido': 48, 'int_luminosa': 845}",0.6774
AL,18,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 21, 'humedad': 44, 'ruido': 62, 'int_luminosa': 802}",0.6941
AL,19,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 28, 'humedad': 42, 'ruido': 30, 'int_luminosa': 786}",0.6975
AL,20,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 24, 'humedad': 45, 'ruido': 45, 'int_luminosa': 821}",0.67935
AL,21,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 20, 'humedad': 42, 'ruido': 48, 'int_luminosa': 842}",0.67895
AL,22,"{'temperatura': 39, 'humedad': 41, 'ruido': 60, 'int_luminosa': 797}","{'temperatura': 21, 'humedad': 51, 'ruido': 61, 'int_luminosa': 746}",0.6646
